classification,split,cmo,old_value,new_value,n,population
grupo_ocu9_damian,validation,2127,1,3,3,335
grupo_ocu9_damian,validation,5520,8,1,3,628
grupo_ocu9_damian,train,5401,9,5,1,208
grupo_ocu9_damian,train,6210,3,9,10,1651
grupo_ocu9_damian,train,5280,7,7,27,8628
grupo_ocu9_damian,validation,1160,2,3,22,3251
grupo_ocu9_damian,validation,2124,1,2,5,869
grupo_ocu9_damian,train,8151,5,9,6,1291
grupo_ocu9_damian,validation,5520,8,9,7,2706
grupo_ocu9_damian,validation,6210,3,5,7,1440
grupo_ocu9_damian,train,5267,7,8,6,1334
grupo_ocu9_damian,train,1220,2,3,17,2533
grupo_ocu9_damian,validation,5520,8,3,3,479
grupo_ocu9_damian,validation,5420,9,7,7,1755
grupo_ocu9_damian,train,1451,2,2,3,732
grupo_ocu9_damian,train,5248,7,7,60,19492
grupo_ocu9_damian,validation,8101,5,3,11,2417
grupo_ocu9_damian,validation,6110,1,7,2,428
grupo_ocu9_damian,validation,5340,8,8,12,3341
grupo_ocu9_damian,validation,5131,8,1,3,1650
grupo_ocu9_damian,validation,5322,8,9,7,1627
grupo_ocu9_damian,validation,1203,2,2,14,1670
grupo_ocu9_damian,validation,6160,1,9,5,1921
grupo_ocu9_damian,validation,2127,1,1,26,4424
grupo_ocu9_damian,validation,5232,7,7,6,1867
grupo_ocu9_damian,train,5180,1,1,1,112
grupo_ocu9_damian,train,5481,9,7,2,854
grupo_ocu9_damian,train,1205,2,8,6,909
grupo_ocu9_damian,train,5171,2,3,2,1038
grupo_ocu9_damian,train,5246,2,8,10,3424
grupo_ocu9_damian,train,5370,8,3,1,125
grupo_ocu9_damian,train,5370,8,2,5,398
grupo_ocu9_damian,train,5225,7,9,2,518
grupo_ocu9_damian,train,4170,6,6,11,2369
grupo_ocu9_damian,train,4106,6,5,1,44
grupo_ocu9_damian,train,5121,8,9,2,613
grupo_ocu9_damian,train,6202,3,8,1,493
grupo_ocu9_damian,train,4109,6,6,12,2661
grupo_ocu9_damian,train,7111,4,9,66,16110
grupo_ocu9_damian,train,4109,6,5,1,98
grupo_ocu9_damian,validation,1250,2,3,15,2790
grupo_ocu9_damian,validation,8301,1,3,5,936
grupo_ocu9_damian,validation,1204,2,2,63,18144
grupo_ocu9_damian,validation,5380,8,9,5,2501
grupo_ocu9_damian,validation,5242,7,2,1,315
grupo_ocu9_damian,validation,4107,6,6,16,7374
grupo_ocu9_damian,validation,4103,6,6,106,24103
grupo_ocu9_damian,validation,1204,2,9,5,1476
grupo_ocu9_damian,validation,6150,1,1,10,2393
grupo_ocu9_damian,validation,8101,5,9,21,5468
grupo_ocu9_damian,validation,5345,8,3,5,766
grupo_ocu9_damian,validation,6110,1,3,21,5998
grupo_ocu9_damian,validation,4150,6,6,64,11982
grupo_ocu9_damian,train,5420,9,9,28,7006
grupo_ocu9_damian,train,6100,1,1,22,4466
grupo_ocu9_damian,train,1130,2,1,5,2409
grupo_ocu9_damian,train,5400,9,6,1,125
grupo_ocu9_damian,train,5491,9,8,1,125
grupo_ocu9_damian,train,1104,2,8,1,125
grupo_ocu9_damian,train,5500,6,6,17,4508
grupo_ocu9_damian,train,5501,8,8,32,8562
grupo_ocu9_damian,train,6270,3,5,16,3889
grupo_ocu9_damian,train,5401,9,6,2,680
grupo_ocu9_damian,train,5520,8,5,2,676
grupo_ocu9_damian,train,4109,6,9,8,1535
grupo_ocu9_damian,train,1360,2,2,18,6329
grupo_ocu9_damian,train,1221,2,2,15,3542
grupo_ocu9_damian,validation,8125,5,6,7,1028
grupo_ocu9_damian,validation,6111,1,6,1,289
grupo_ocu9_damian,validation,5171,2,8,5,1236
grupo_ocu9_damian,validation,7110,4,3,5,1682
grupo_ocu9_damian,validation,6100,1,1,25,4751
grupo_ocu9_damian,validation,1171,2,1,4,1287
grupo_ocu9_damian,validation,5267,7,1,2,671
grupo_ocu9_damian,validation,1251,2,3,37,7298
grupo_ocu9_damian,validation,8126,9,7,3,2537
grupo_ocu9_damian,validation,8124,9,5,30,6456
grupo_ocu9_damian,validation,5267,7,9,8,2005
grupo_ocu9_damian,validation,5345,8,4,1,286
grupo_ocu9_damian,validation,6180,1,2,7,1059
grupo_ocu9_damian,validation,2111,1,1,16,3116
grupo_ocu9_damian,validation,1103,2,1,1,481
grupo_ocu9_damian,train,7111,4,7,21,6816
grupo_ocu9_damian,train,5345,8,2,7,1336
grupo_ocu9_damian,train,4101,6,6,25,6736
grupo_ocu9_damian,train,5141,2,3,4,592
grupo_ocu9_damian,train,5266,7,7,11,4377
grupo_ocu9_damian,train,8301,1,2,19,4977
grupo_ocu9_damian,train,5331,8,8,5,1898
grupo_ocu9_damian,train,5334,8,7,1,295
grupo_ocu9_damian,train,7110,4,3,2,390
grupo_ocu9_damian,train,5460,9,7,43,13253
grupo_ocu9_damian,train,5241,7,8,6,1414
grupo_ocu9_damian,train,2121,1,2,21,4977
grupo_ocu9_damian,validation,5401,9,8,13,3304
grupo_ocu9_damian,validation,1251,2,8,4,952
grupo_ocu9_damian,validation,6160,1,1,21,11330
grupo_ocu9_damian,validation,6111,1,5,5,690
grupo_ocu9_damian,validation,5161,7,2,15,4470
grupo_ocu9_damian,validation,5141,2,7,6,1647
grupo_ocu9_damian,validation,1250,2,2,42,8008
grupo_ocu9_damian,validation,5380,8,8,17,5794
grupo_ocu9_damian,validation,5502,8,9,4,1607
grupo_ocu9_damian,validation,5441,9,3,1,313
grupo_ocu9_damian,validation,8124,9,6,4,1157
grupo_ocu9_damian,validation,5141,2,2,16,3442
grupo_ocu9_damian,validation,2127,1,2,6,1076
grupo_ocu9_damian,validation,1204,2,3,3,487
grupo_ocu9_damian,validation,5281,7,8,1,293
grupo_ocu9_damian,validation,5401,9,9,31,12842
grupo_ocu9_damian,validation,1205,2,8,4,885
grupo_ocu9_damian,train,1251,2,1,14,6086
grupo_ocu9_damian,train,5161,7,7,14,2127
grupo_ocu9_damian,train,1251,2,3,38,13619
grupo_ocu9_damian,train,1204,2,9,5,2105
grupo_ocu9_damian,train,5260,7,9,47,16662
grupo_ocu9_damian,train,8200,5,5,42,10339
grupo_ocu9_damian,train,5245,2,4,1,363
grupo_ocu9_damian,train,5522,9,4,1,267
grupo_ocu9_damian,train,1250,2,2,59,14026
grupo_ocu9_damian,train,2121,1,1,57,12804
grupo_ocu9_damian,train,6102,1,5,2,492
grupo_ocu9_damian,validation,5400,9,6,2,318
grupo_ocu9_damian,validation,5208,5,9,34,8091
grupo_ocu9_damian,validation,5245,2,3,3,432
grupo_ocu9_damian,validation,4109,6,9,22,4362
grupo_ocu9_damian,validation,5302,8,9,4,926
grupo_ocu9_damian,validation,5204,7,7,36,7555
grupo_ocu9_damian,validation,4109,6,7,1,171
grupo_ocu9_damian,validation,5344,8,3,2,575
grupo_ocu9_damian,train,4150,6,6,68,20062
grupo_ocu9_damian,train,6110,1,3,22,5037
grupo_ocu9_damian,train,4102,6,6,2,438
grupo_ocu9_damian,train,5251,7,8,3,874
grupo_ocu9_damian,validation,1260,2,2,8,1949
grupo_ocu9_damian,validation,4112,6,6,32,5714
grupo_ocu9_damian,validation,5500,6,9,5,1827
grupo_ocu9_damian,validation,4106,6,9,57,28687
grupo_ocu9_damian,validation,5303,8,8,2,434
grupo_ocu9_damian,train,1150,2,1,4,1076
grupo_ocu9_damian,train,6200,3,1,9,1840
grupo_ocu9_damian,train,8126,9,9,43,10917
grupo_ocu9_damian,train,6260,3,1,3,471
grupo_ocu9_damian,train,6270,3,6,3,1312
grupo_ocu9_damian,train,5521,8,9,10,3167
grupo_ocu9_damian,validation,1423,2,2,31,11284
grupo_ocu9_damian,validation,6140,2,7,9,2795
grupo_ocu9_damian,train,8311,5,5,9,1579
grupo_ocu9_damian,train,6121,1,1,14,2305
grupo_ocu9_damian,train,6102,1,2,36,5777
grupo_ocu9_damian,validation,5267,7,2,19,2503
grupo_ocu9_damian,validation,8190,5,9,14,3258
grupo_ocu9_damian,validation,4113,6,9,4,701
grupo_ocu9_damian,validation,5520,8,2,11,4061
grupo_ocu9_damian,train,1401,2,2,15,4961
grupo_ocu9_damian,validation,1451,2,2,5,318
grupo_ocu9_damian,validation,8124,9,2,22,5141
grupo_ocu9_damian,validation,5521,8,7,5,618
grupo_ocu9_damian,train,1364,2,2,14,3521
grupo_ocu9_damian,train,6190,1,8,2,106
grupo_ocu9_damian,train,1310,2,1,2,124
grupo_ocu9_damian,train,5549,8,8,1,48
grupo_ocu9_damian,validation,5200,7,4,6,949
grupo_ocu9_damian,validation,6230,3,4,10,4539
grupo_ocu9_damian,validation,5161,7,1,5,378
grupo_ocu9_damian,train,5310,8,8,8,986
grupo_ocu9_damian,validation,8303,5,1,7,1119
grupo_ocu9_damian,validation,6210,3,4,34,10286
grupo_ocu9_damian,train,6110,1,1,16,2832
grupo_ocu9_damian,train,8111,9,9,13,4991
grupo_ocu9_damian,train,6150,1,2,5,2045
grupo_ocu9_damian,train,5210,7,8,2,293
grupo_ocu9_damian,train,6150,1,1,10,1612
grupo_ocu9_damian,train,2126,1,2,2,1081
grupo_ocu9_damian,validation,5111,7,8,2,179
grupo_ocu9_damian,validation,5549,8,9,1,48
grupo_ocu9_damian,validation,6110,1,1,13,1953
grupo_ocu9_damian,train,6210,3,8,2,1643
grupo_ocu9_damian,train,5208,5,2,3,183
grupo_ocu9_damian,validation,8151,5,9,4,978
grupo_ocu9_damian,validation,5521,8,9,15,5728
grupo_ocu9_damian,train,6270,3,9,35,7856
grupo_ocu9_damian,train,5202,7,4,16,4862
grupo_ocu9_damian,validation,8200,5,8,1,43
grupo_ocu9_damian,train,5208,5,9,31,7904
grupo_ocu9_damian,validation,6232,3,2,7,1940
grupo_ocu9_damian,validation,6170,1,2,13,1237
grupo_ocu9_damian,validation,6190,1,1,6,1137
grupo_ocu9_damian,validation,5206,7,7,1,38
grupo_ocu9_damian,validation,5140,1,1,6,750
grupo_ocu9_damian,train,6251,9,3,11,1137
grupo_ocu9_damian,train,6170,1,2,14,1574
grupo_ocu9_damian,train,8140,4,4,19,2962
grupo_ocu9_damian,train,5230,7,9,7,1614
grupo_ocu9_damian,train,5290,7,7,8,1434
grupo_ocu9_damian,validation,5501,8,2,2,213
grupo_ocu9_damian,validation,2100,1,2,1,74
grupo_ocu9_damian,validation,1140,2,2,8,1532
grupo_ocu9_damian,validation,5100,1,7,5,2087
grupo_ocu9_damian,train,5370,8,8,8,957
grupo_ocu9_damian,train,5245,2,9,11,3637
grupo_ocu9_damian,validation,2100,1,1,3,910
grupo_ocu9_damian,validation,7111,4,8,26,7727
grupo_ocu9_damian,validation,5261,7,9,6,2247
grupo_ocu9_damian,train,5491,9,9,2,273
grupo_ocu9_damian,validation,8100,5,1,8,796
grupo_ocu9_damian,train,8122,9,9,34,7814
grupo_ocu9_damian,train,6230,3,5,4,338
grupo_ocu9_damian,validation,5100,1,5,5,1055
grupo_ocu9_damian,validation,1390,2,1,2,88
grupo_ocu9_damian,train,2128,1,1,2,248
grupo_ocu9_damian,train,6200,3,2,33,9170
grupo_ocu9_damian,train,5111,7,7,2,293
grupo_ocu9_damian,train,7111,4,2,11,3403
grupo_ocu9_damian,train,1230,2,2,31,6601
grupo_ocu9_damian,validation,5280,7,9,5,2049
grupo_ocu9_damian,validation,8126,9,4,8,2106
grupo_ocu9_damian,train,2126,1,1,3,213
grupo_ocu9_damian,train,5160,1,1,7,1486
grupo_ocu9_damian,train,6240,3,2,3,660
grupo_ocu9_damian,train,6111,1,3,63,16195
grupo_ocu9_damian,train,8132,5,5,5,768
grupo_ocu9_damian,validation,6200,3,4,7,869
grupo_ocu9_damian,validation,8312,1,5,43,8342
grupo_ocu9_damian,train,6221,3,4,9,1316
grupo_ocu9_damian,train,8110,9,9,45,7139
grupo_ocu9_damian,train,5520,8,7,1,48
grupo_ocu9_damian,train,6111,1,2,51,16050
grupo_ocu9_damian,train,8301,1,1,13,3278
grupo_ocu9_damian,validation,5233,7,2,3,457
grupo_ocu9_damian,train,1223,2,2,6,485
grupo_ocu9_damian,train,5270,2,2,73,12674
grupo_ocu9_damian,train,7212,9,9,11,3409
grupo_ocu9_damian,validation,5522,9,9,3,751
grupo_ocu9_damian,train,8150,3,5,5,2383
grupo_ocu9_damian,train,7130,4,3,9,1512
grupo_ocu9_damian,train,6220,3,5,1,38
grupo_ocu9_damian,validation,5222,7,9,2,489
grupo_ocu9_damian,validation,8311,5,5,11,3426
grupo_ocu9_damian,validation,5341,8,7,1,48
grupo_ocu9_damian,validation,6190,1,2,3,664
grupo_ocu9_damian,validation,8122,9,9,39,10438
grupo_ocu9_damian,validation,5171,2,2,3,300
grupo_ocu9_damian,validation,6232,3,3,11,1494
grupo_ocu9_damian,validation,1101,2,1,7,539
grupo_ocu9_damian,validation,6150,1,2,6,3270
grupo_ocu9_damian,train,5420,9,7,4,1559
grupo_ocu9_damian,train,5249,2,7,1,40
grupo_ocu9_damian,train,5261,7,8,3,1164
grupo_ocu9_damian,validation,6131,5,1,5,2444
grupo_ocu9_damian,validation,1411,2,2,4,368
grupo_ocu9_damian,train,8100,5,1,6,1034
grupo_ocu9_damian,train,6190,1,3,2,122
grupo_ocu9_damian,train,8303,5,7,2,463
grupo_ocu9_damian,train,6230,3,4,8,1776
grupo_ocu9_damian,train,5170,1,2,11,2521
grupo_ocu9_damian,validation,6210,3,7,1,212
grupo_ocu9_damian,validation,1200,2,2,12,3284
grupo_ocu9_damian,validation,5470,9,9,15,5260
grupo_ocu9_damian,validation,6110,1,4,8,1981
grupo_ocu9_damian,train,2125,1,2,23,10791
grupo_ocu9_damian,train,7131,4,1,4,1790
grupo_ocu9_damian,train,8125,5,4,1,151
grupo_ocu9_damian,train,5401,9,4,1,265
grupo_ocu9_damian,validation,5300,8,8,2,850
grupo_ocu9_damian,validation,5470,9,2,8,1017
grupo_ocu9_damian,validation,5460,9,2,2,203
grupo_ocu9_damian,validation,6120,1,2,2,148
grupo_ocu9_damian,validation,2125,1,3,2,169
grupo_ocu9_damian,train,2110,1,1,6,1725
grupo_ocu9_damian,train,7111,4,1,11,3464
grupo_ocu9_damian,train,1230,2,8,1,156
grupo_ocu9_damian,train,5540,8,8,2,290
grupo_ocu9_damian,train,5241,7,2,3,508
grupo_ocu9_damian,train,5261,7,9,5,1431
grupo_ocu9_damian,train,5270,2,9,13,4124
grupo_ocu9_damian,train,6170,1,1,11,1380
grupo_ocu9_damian,train,8203,5,5,24,3925
grupo_ocu9_damian,train,5470,9,9,12,4105
grupo_ocu9_damian,validation,5170,1,1,5,1183
grupo_ocu9_damian,validation,8131,5,5,21,6366
grupo_ocu9_damian,validation,4170,6,6,9,1701
grupo_ocu9_damian,validation,8201,5,9,24,6666
grupo_ocu9_damian,validation,5267,7,6,2,56
grupo_ocu9_damian,validation,4106,6,7,1,28
grupo_ocu9_damian,validation,1240,2,7,1,28
grupo_ocu9_damian,validation,5371,8,7,2,1537
grupo_ocu9_damian,validation,4170,6,9,2,982
grupo_ocu9_damian,validation,5246,2,9,17,6938
grupo_ocu9_damian,validation,8303,5,6,3,447
grupo_ocu9_damian,validation,8100,5,7,8,1767
grupo_ocu9_damian,validation,2124,1,1,25,9566
grupo_ocu9_damian,validation,1100,2,1,4,293
grupo_ocu9_damian,validation,1172,2,1,16,2416
grupo_ocu9_damian,train,1240,2,6,2,319
grupo_ocu9_damian,train,4103,6,7,2,78
grupo_ocu9_damian,train,5501,8,6,1,32
grupo_ocu9_damian,train,5208,5,1,2,4406
grupo_ocu9_damian,train,2101,1,1,7,1740
grupo_ocu9_damian,train,5204,7,5,3,339
grupo_ocu9_damian,train,4103,6,8,3,562
grupo_ocu9_damian,validation,5226,7,7,1,34
grupo_ocu9_damian,validation,2110,1,1,8,788
grupo_ocu9_damian,validation,1240,2,2,5,1065
grupo_ocu9_damian,train,6121,1,8,6,2449
grupo_ocu9_damian,train,5160,1,7,14,5999
grupo_ocu9_damian,train,4150,6,9,4,301
grupo_ocu9_damian,validation,1204,2,7,4,446
grupo_ocu9_damian,validation,4135,6,6,5,457
grupo_ocu9_damian,train,1412,2,2,33,7947
grupo_ocu9_damian,train,6170,1,3,1,35
grupo_ocu9_damian,train,6221,3,2,9,751
grupo_ocu9_damian,train,8151,5,8,1,34
grupo_ocu9_damian,validation,1432,2,2,6,802
grupo_ocu9_damian,validation,1363,2,1,6,1887
grupo_ocu9_damian,validation,1420,2,2,6,2231
grupo_ocu9_damian,train,8124,9,4,4,2439
grupo_ocu9_damian,train,8124,9,2,15,4509
grupo_ocu9_damian,train,6251,9,8,10,3149
grupo_ocu9_damian,validation,5101,7,1,3,155
grupo_ocu9_damian,validation,8110,9,9,37,6351
grupo_ocu9_damian,validation,1251,2,4,35,8281
grupo_ocu9_damian,validation,5266,7,9,4,1509
grupo_ocu9_damian,train,1251,2,8,2,146
grupo_ocu9_damian,train,5371,8,8,5,1133
grupo_ocu9_damian,validation,1171,2,2,8,3573
grupo_ocu9_damian,validation,6131,5,2,1,47
grupo_ocu9_damian,validation,5270,2,9,9,1890
grupo_ocu9_damian,train,6130,1,3,6,711
grupo_ocu9_damian,train,1101,2,2,16,3848
grupo_ocu9_damian,train,5400,9,9,102,33477
grupo_ocu9_damian,train,1166,2,2,5,1829
grupo_ocu9_damian,train,5329,8,8,1,39
grupo_ocu9_damian,train,5470,9,2,6,740
grupo_ocu9_damian,train,5400,9,4,10,1560
grupo_ocu9_damian,train,6202,3,1,4,2108
grupo_ocu9_damian,train,6250,9,3,2,216
grupo_ocu9_damian,train,1340,2,5,8,1716
grupo_ocu9_damian,validation,6200,3,1,13,3631
grupo_ocu9_damian,validation,1423,2,4,1,37
grupo_ocu9_damian,train,8150,3,1,3,430
grupo_ocu9_damian,train,5270,2,5,2,135
grupo_ocu9_damian,validation,5271,2,9,2,138
grupo_ocu9_damian,validation,5230,7,9,12,5160
grupo_ocu9_damian,train,1150,2,2,11,1598
grupo_ocu9_damian,train,1250,2,3,18,3121
grupo_ocu9_damian,validation,5245,2,9,22,7158
grupo_ocu9_damian,validation,5400,9,8,4,1590
grupo_ocu9_damian,validation,6180,1,5,2,69
grupo_ocu9_damian,train,7100,4,1,5,1133
grupo_ocu9_damian,train,8303,5,2,6,883
grupo_ocu9_damian,train,6100,1,3,3,169
grupo_ocu9_damian,validation,8151,5,3,1,52
grupo_ocu9_damian,validation,5242,7,1,2,87
grupo_ocu9_damian,validation,7200,9,9,5,800
grupo_ocu9_damian,validation,1340,2,8,1,37
grupo_ocu9_damian,train,1172,2,1,12,2145
grupo_ocu9_damian,train,8202,8,8,13,4617
grupo_ocu9_damian,train,6190,1,2,7,1120
grupo_ocu9_damian,train,6120,1,2,3,455
grupo_ocu9_damian,train,1300,2,1,5,1176
grupo_ocu9_damian,train,7110,4,1,5,1290
grupo_ocu9_damian,validation,8100,5,3,3,315
grupo_ocu9_damian,validation,5222,7,8,12,3765
grupo_ocu9_damian,validation,6250,9,9,12,5021
grupo_ocu9_damian,train,5245,2,7,6,1292
grupo_ocu9_damian,validation,2123,1,1,6,1854
grupo_ocu9_damian,validation,6132,1,1,6,836
grupo_ocu9_damian,train,5421,9,9,7,2545
grupo_ocu9_damian,train,1330,2,1,4,923
grupo_ocu9_damian,train,6200,3,5,1,62
grupo_ocu9_damian,validation,8311,5,7,1,35
grupo_ocu9_damian,validation,1130,2,3,3,215
grupo_ocu9_damian,validation,6120,1,8,1,36
grupo_ocu9_damian,validation,5543,8,9,1,51
grupo_ocu9_damian,validation,1150,2,2,10,787
grupo_ocu9_damian,validation,8120,5,9,6,803
grupo_ocu9_damian,validation,2101,1,1,13,3910
grupo_ocu9_damian,train,6132,1,3,2,962
grupo_ocu9_damian,train,5120,1,8,3,319
grupo_ocu9_damian,validation,7110,4,7,5,2076
grupo_ocu9_damian,train,2121,1,3,10,1454
grupo_ocu9_damian,train,8124,9,3,20,4050
grupo_ocu9_damian,validation,5272,2,2,25,8818
grupo_ocu9_damian,validation,8140,4,2,2,565
grupo_ocu9_damian,validation,1363,2,3,7,1611
grupo_ocu9_damian,validation,8124,9,7,13,2534
grupo_ocu9_damian,train,2111,1,1,18,4525
grupo_ocu9_damian,train,1205,2,1,7,708
grupo_ocu9_damian,validation,5233,7,7,11,1770
grupo_ocu9_damian,validation,1172,2,3,15,2055
grupo_ocu9_damian,validation,1401,2,2,16,3197
grupo_ocu9_damian,validation,6170,1,1,6,695
grupo_ocu9_damian,train,8100,5,7,8,1558
grupo_ocu9_damian,train,7200,9,9,8,3367
grupo_ocu9_damian,validation,5120,1,2,1,37
grupo_ocu9_damian,train,5344,8,7,5,1247
grupo_ocu9_damian,train,5460,9,8,4,660
grupo_ocu9_damian,train,6200,3,9,4,1798
grupo_ocu9_damian,validation,5247,2,5,1,50
grupo_ocu9_damian,validation,6251,9,4,1,63
grupo_ocu9_damian,validation,1330,2,1,10,3030
grupo_ocu9_damian,validation,2128,1,6,2,150
grupo_ocu9_damian,validation,6130,1,4,1,38
grupo_ocu9_damian,validation,5521,8,4,17,3571
grupo_ocu9_damian,train,1250,2,1,9,1555
grupo_ocu9_damian,train,5100,1,1,4,843
grupo_ocu9_damian,train,6133,1,2,3,337
grupo_ocu9_damian,train,5270,2,1,5,2635
grupo_ocu9_damian,validation,8311,5,2,3,523
grupo_ocu9_damian,validation,8311,5,3,1,40
grupo_ocu9_damian,train,1252,2,7,2,152
grupo_ocu9_damian,train,5520,8,2,16,5406
grupo_ocu9_damian,validation,1250,2,1,5,336
grupo_ocu9_damian,train,1290,2,1,1,42
grupo_ocu9_damian,validation,8190,5,5,2,113
grupo_ocu9_damian,train,1160,2,1,16,3127
grupo_ocu9_damian,validation,4120,6,6,60,14669
grupo_ocu9_damian,validation,5221,7,7,55,14526
grupo_ocu9_damian,validation,5224,7,7,15,5298
grupo_ocu9_damian,validation,1172,2,4,5,428
grupo_ocu9_damian,validation,7121,8,4,16,3972
grupo_ocu9_damian,validation,6110,1,2,20,12255
grupo_ocu9_damian,validation,8140,4,4,13,2656
grupo_ocu9_damian,validation,5322,8,7,24,7312
grupo_ocu9_damian,validation,5550,9,9,16,5174
grupo_ocu9_damian,validation,7210,9,4,35,13055
grupo_ocu9_damian,validation,1205,2,5,3,691
grupo_ocu9_damian,train,5550,9,9,22,5242
grupo_ocu9_damian,train,1363,2,2,24,5394
grupo_ocu9_damian,train,5330,8,8,8,940
grupo_ocu9_damian,train,1164,2,1,2,127
grupo_ocu9_damian,train,6101,1,3,18,3751
grupo_ocu9_damian,train,8126,9,4,10,2541
grupo_ocu9_damian,train,1340,2,9,2,212
grupo_ocu9_damian,train,1240,2,2,4,409
grupo_ocu9_damian,train,8311,5,7,2,178
grupo_ocu9_damian,train,5231,7,7,24,7560
grupo_ocu9_damian,train,7121,8,9,8,2039
grupo_ocu9_damian,validation,4120,6,9,12,3995
grupo_ocu9_damian,validation,4119,6,9,5,491
grupo_ocu9_damian,validation,5306,8,8,13,4106
grupo_ocu9_damian,validation,1252,2,2,19,3961
grupo_ocu9_damian,validation,1230,2,7,3,180
grupo_ocu9_damian,train,2122,1,4,19,3002
grupo_ocu9_damian,train,8311,5,2,3,387
grupo_ocu9_damian,train,1240,2,3,1,84
grupo_ocu9_damian,train,8311,5,8,1,84
grupo_ocu9_damian,train,6200,3,4,4,885
grupo_ocu9_damian,train,1210,2,2,1,102
grupo_ocu9_damian,train,5190,1,8,5,749
grupo_ocu9_damian,train,5221,7,7,61,19773
grupo_ocu9_damian,train,1161,2,2,17,3359
grupo_ocu9_damian,train,5421,9,7,3,387
grupo_ocu9_damian,train,8126,9,3,1,102
grupo_ocu9_damian,train,5190,1,7,2,222
grupo_ocu9_damian,train,5181,7,7,1,102
grupo_ocu9_damian,train,5241,7,7,26,7479
grupo_ocu9_damian,validation,5208,5,3,1,179
grupo_ocu9_damian,validation,5311,8,3,1,164
grupo_ocu9_damian,train,5271,2,2,24,8038
grupo_ocu9_damian,train,8101,5,9,22,5698
grupo_ocu9_damian,train,1362,2,2,7,1037
grupo_ocu9_damian,validation,6202,3,1,5,1073
grupo_ocu9_damian,validation,5240,7,9,1,104
grupo_ocu9_damian,validation,5400,9,7,19,8639
grupo_ocu9_damian,train,1200,2,2,16,5087
grupo_ocu9_damian,train,7133,4,4,18,5960
grupo_ocu9_damian,train,8110,9,5,2,235
grupo_ocu9_damian,train,1105,2,1,12,2644
grupo_ocu9_damian,validation,5430,9,9,23,6017
grupo_ocu9_damian,validation,5231,7,7,17,8159
grupo_ocu9_damian,train,4113,6,6,28,7892
grupo_ocu9_damian,train,4120,6,9,29,4716
grupo_ocu9_damian,validation,4150,6,9,2,203
grupo_ocu9_damian,validation,4108,6,9,55,28350
grupo_ocu9_damian,train,4119,6,9,2,1235
grupo_ocu9_damian,train,5201,7,7,8,2234
grupo_ocu9_damian,validation,8303,5,3,9,1855
grupo_ocu9_damian,validation,5241,7,8,15,3754
grupo_ocu9_damian,train,6120,1,1,1,101
grupo_ocu9_damian,train,5323,8,8,52,7280
grupo_ocu9_damian,validation,1104,2,3,4,1779
grupo_ocu9_damian,validation,1150,2,1,3,447
grupo_ocu9_damian,train,1354,2,2,7,798
grupo_ocu9_damian,train,5343,8,9,9,3145
grupo_ocu9_damian,validation,5331,8,5,1,101
grupo_ocu9_damian,train,6131,5,2,8,1114
grupo_ocu9_damian,validation,8300,5,5,10,1439
grupo_ocu9_damian,validation,5246,2,7,5,1050
grupo_ocu9_damian,validation,5343,8,2,6,1081
grupo_ocu9_damian,train,7132,2,4,2,930
grupo_ocu9_damian,train,5400,9,8,5,1123
grupo_ocu9_damian,validation,6221,3,9,12,5541
grupo_ocu9_damian,validation,5246,2,8,9,1198
grupo_ocu9_damian,validation,5510,8,8,2,621
grupo_ocu9_damian,train,2100,1,1,2,516
grupo_ocu9_damian,train,8110,9,2,1,116
grupo_ocu9_damian,validation,5420,9,8,15,2344
grupo_ocu9_damian,validation,1230,2,9,1,213
grupo_ocu9_damian,validation,5502,8,3,8,4772
grupo_ocu9_damian,validation,5342,8,2,2,243
grupo_ocu9_damian,train,1103,2,2,6,1056
grupo_ocu9_damian,validation,1104,2,8,5,1866
grupo_ocu9_damian,train,5430,9,9,16,5885
grupo_ocu9_damian,validation,1354,2,2,4,697
grupo_ocu9_damian,validation,8132,5,5,8,1736
grupo_ocu9_damian,train,6232,3,3,15,2953
grupo_ocu9_damian,validation,6180,1,9,8,1385
grupo_ocu9_damian,validation,5141,2,3,3,1687
grupo_ocu9_damian,train,5151,7,9,3,529
grupo_ocu9_damian,train,5480,9,8,3,381
grupo_ocu9_damian,train,1134,2,2,11,1115
grupo_ocu9_damian,train,6133,1,1,5,1330
grupo_ocu9_damian,validation,2121,1,3,15,5339
grupo_ocu9_damian,validation,5322,8,2,1,108
grupo_ocu9_damian,train,2124,1,9,2,223
grupo_ocu9_damian,validation,5480,9,8,5,830
grupo_ocu9_damian,validation,5430,9,2,1,116
grupo_ocu9_damian,train,8303,5,9,2,196
