cmo,classification,old_value,new_value,n,w_pre,w_post,historical_target_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,accepted,reason
7219,egp3_damian,3,3,3,3099,3448,TRUE,1,TRUE,1,TRUE,1,2,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8102,egp3_damian,1,1,3,3389,2836,TRUE,0.8612452350698856,TRUE,1,TRUE,2,1,0.8189655172413793,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
7133,egp3_damian,2,1,4,2866,3381,TRUE,0.22615008285331017,FALSE,1,TRUE,3,1,0.32316647264260767,0.02204261572373255,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5382,egp3_damian,2,2,16,10733,11482,TRUE,0.7439523116379012,TRUE,1,TRUE,13,3,0.8226524685382381,0.5455211130095191,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
7200,egp3_damian,3,2,2,789,953,TRUE,0.15920096852300242,FALSE,1,TRUE,1,1,0.1638937174074994,0.13885898815931108,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5252,egp3_damian,2,2,9,2773,2741,TRUE,0.9631816602987149,TRUE,1,TRUE,8,1,1,0.7805383022774327,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5382,egp3_damian,2,3,6,3541,3563,TRUE,0.24544257295348998,FALSE,1,TRUE,3,3,0.16253630203291383,0.45447888699048083,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7132,egp3_damian,2,1,1,826,824,TRUE,0.24481327800829875,FALSE,1,TRUE,NA,1,NA,0.33797054009819966,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5421,egp3_damian,3,1,1,1055,841,TRUE,0.12164187708981898,FALSE,1,TRUE,1,NA,0.18236819360414866,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1400,egp3_damian,1,1,2,850,844,TRUE,0.9539842873176206,TRUE,1,TRUE,2,NA,0.9539842873176206,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
1222,egp3_damian,1,1,5,5395,5086,TRUE,0.9385873347251218,TRUE,1,TRUE,1,4,0.9162995594713657,0.9440711034034251,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
1170,egp3_damian,1,1,4,4464,6026,TRUE,1,TRUE,1,TRUE,3,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
7134,egp3_damian,2,1,4,3319,2743,TRUE,0.5230066183422628,TRUE,1,TRUE,3,1,0.8076825878190549,0.051485977396400165,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1173,egp3_damian,1,2,4,1550,1526,TRUE,0.9133765468473777,TRUE,1,TRUE,1,3,1,0.9068441064638784,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1174,egp3_damian,1,1,2,1006,995,TRUE,1,TRUE,1,TRUE,NA,2,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
5301,egp3_damian,2,3,1,873,869,TRUE,0.23898165891048453,FALSE,1,TRUE,NA,1,NA,0.2753074739829707,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6121,egp3_damian,1,3,2,2458,2439,TRUE,0.14004102096627166,FALSE,1,TRUE,NA,2,NA,0.2592280109681502,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1431,egp3_damian,1,3,1,1204,1207,TRUE,0.14592170645982305,FALSE,1,TRUE,NA,1,NA,0.2295957284515637,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1352,egp3_damian,1,1,1,1285,961,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
9999,egp3_damian,2,2,1,962,965,TRUE,0.6417611741160774,TRUE,1,TRUE,1,NA,0.6417611741160774,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5309,egp3_damian,2,3,2,885,884,TRUE,0.590393595730487,TRUE,1,TRUE,NA,2,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,clasificaciones_discrepantes
5130,egp3_damian,1,2,9,6697,6195,TRUE,0.9053670406921726,TRUE,1,TRUE,5,4,0.8805031446540881,0.927673762503206,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6211,egp3_damian,2,3,1,68,70,TRUE,0.007891377509574098,FALSE,1,TRUE,NA,1,NA,0.01179122594069707,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5233,egp3_damian,2,3,4,783,776,TRUE,0.1552955176517255,FALSE,1,TRUE,NA,4,NA,0.2601328903654485,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1102,egp3_damian,1,2,4,302,305,TRUE,0.11597542242703533,FALSE,1,TRUE,1,3,0.07487237663074305,0.20214030915576695,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5450,egp3_damian,3,3,24,5463,5503,TRUE,0.5867883995703544,TRUE,1,TRUE,11,13,0.37405694816256996,0.7548548356085368,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,sin_mayoria_reciproca_estable
1202,egp3_damian,1,1,3,262,287,TRUE,0.43812709030100333,FALSE,1,TRUE,1,2,0.7131782945736435,0.3624733475479744,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
1223,egp3_damian,1,2,1,70,71,TRUE,0.03721424774056353,FALSE,1,TRUE,NA,1,NA,0.050143266475644696,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1232,egp3_damian,1,1,2,138,140,TRUE,1,TRUE,1,TRUE,NA,2,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
5244,egp3_damian,2,1,1,103,84,TRUE,0.01471638805543649,FALSE,1,TRUE,1,NA,0.022231815238506366,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8159,egp3_damian,2,2,6,688,744,TRUE,0.43188951663527936,FALSE,1,TRUE,4,2,0.4904109589041096,0.3032128514056225,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
8202,egp3_damian,2,3,5,507,508,TRUE,0.04946824080398088,FALSE,1,TRUE,NA,5,NA,0.09002130681818182,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5410,egp3_damian,3,3,7,1015,1044,TRUE,0.3565156304882332,FALSE,1,TRUE,2,5,0.23819978046103182,0.4121900826446281,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
5241,egp3_damian,2,3,6,2592,2659,TRUE,0.09979594193970662,FALSE,1,TRUE,4,2,0.18045112781954886,0.020195838433292534,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5229,egp3_damian,2,3,1,725,730,TRUE,0.7544224765868887,TRUE,1,TRUE,1,NA,0.8756038647342995,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5300,egp3_damian,2,3,2,1716,1712,TRUE,0.1867856754109067,FALSE,1,TRUE,NA,2,NA,0.4323507180650038,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5201,egp3_damian,2,3,4,1149,1150,TRUE,0.15408341155960842,FALSE,1,TRUE,NA,4,NA,0.2199885123492246,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
4100,egp3_damian,3,2,4,2028,2172,TRUE,0.003690889799276018,FALSE,0.003366199758848673,FALSE,3,1,0.005071964207830944,0.0022100447666064497,0.005094719437564482,0.0018868195872582152,FALSE,FALSE,FALSE,FALSE,FALSE,clasificaciones_discrepantes
8122,egp3_damian,3,1,1,121,122,TRUE,0.0064626395342626715,FALSE,1,TRUE,1,NA,0.014759697487191997,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1414,egp3_damian,1,1,2,281,284,TRUE,1,TRUE,1,TRUE,NA,2,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
5228,egp3_damian,2,2,2,252,248,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5240,egp3_damian,2,1,3,373,378,TRUE,0.03704807310290028,FALSE,1,TRUE,1,2,0.019797687861271677,0.07496823379923762,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5180,egp3_damian,1,2,4,3270,3266,TRUE,0.675759454432734,TRUE,1,TRUE,2,2,0.7627305257363061,0.41376451077943616,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5223,egp3_damian,2,3,3,1079,1058,TRUE,0.35146579804560263,FALSE,1,TRUE,NA,3,NA,0.45469869363674675,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6231,egp3_damian,2,2,10,1144,1221,TRUE,0.6341463414634146,TRUE,1,TRUE,5,5,0.5029940119760479,0.7980049875311721,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel
5204,egp3_damian,2,3,5,1548,1600,TRUE,0.08212637275187012,FALSE,1,TRUE,3,2,0.1088964066928774,0.04512133468149646,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
4114,egp3_damian,2,2,4,2060,2102,TRUE,1,TRUE,1,TRUE,3,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
6231,egp3_damian,2,1,3,660,639,TRUE,0.36585365853658536,FALSE,0.7634408602150538,TRUE,1,2,0.49700598802395207,0.20199501246882792,1,0.45604395604395603,FALSE,FALSE,TRUE,FALSE,FALSE,clasificaciones_discrepantes
5480,egp3_damian,3,1,1,737,721,TRUE,0.09699921031850486,FALSE,1,TRUE,NA,1,NA,0.1366586315594289,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5303,egp3_damian,2,3,1,836,857,TRUE,0.4013442150744119,FALSE,1,TRUE,1,NA,0.6693354683746997,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8310,egp3_damian,1,3,1,83,83,TRUE,0.48823529411764705,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,clasificaciones_discrepantes
8209,egp3_damian,3,2,1,110,111,TRUE,0.07313829787234043,FALSE,1,TRUE,NA,1,NA,0.26004728132387706,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5222,egp3_damian,2,1,1,97,99,TRUE,0.0013765503930973802,FALSE,1,TRUE,1,NA,0.0026791879574644384,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1350,egp3_damian,1,1,2,510,583,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5253,egp3_damian,2,2,1,89,90,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
6232,egp3_damian,2,3,1,84,107,TRUE,0.008826310812230745,FALSE,1,TRUE,NA,1,NA,0.02247792346802248,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5209,egp3_damian,2,2,1,116,118,TRUE,0.4496124031007752,FALSE,1,TRUE,NA,1,NA,0.4496124031007752,NA,1,NA,FALSE,NA,TRUE,FALSE,muestra_insuficiente
5360,egp3_damian,2,1,1,301,301,TRUE,0.2131728045325779,FALSE,1,TRUE,NA,1,NA,0.34959349593495936,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6203,egp3_damian,2,2,7,1268,1366,TRUE,1,TRUE,1,TRUE,4,3,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
1109,egp3_damian,1,2,1,263,305,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
4111,egp3_damian,3,2,3,1495,1588,TRUE,0.18969673899251363,FALSE,0.36522539098436063,FALSE,2,1,0.25313971742543173,0.07360861759425494,0.6795499021526419,0.08637152777777778,FALSE,FALSE,TRUE,FALSE,FALSE,clasificaciones_discrepantes
5543,egp3_damian,2,2,5,1290,1333,TRUE,0.9619686800894854,TRUE,1,TRUE,2,3,1,0.9551451187335093,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
2130,egp3_damian,1,1,5,478,524,TRUE,1,TRUE,1,TRUE,2,3,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8124,egp3_damian,2,1,1,67,67,TRUE,0.03695532266960838,FALSE,0.011985688729874776,FALSE,1,NA,0.12476722532588454,NA,0.03239845261121857,NA,FALSE,NA,FALSE,NA,FALSE,clasificaciones_discrepantes
5230,egp3_damian,2,1,1,38,38,TRUE,6.318484893832827e-4,FALSE,1,TRUE,1,NA,0.0012527197204457044,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5341,egp3_damian,2,3,2,386,383,TRUE,0.12479793081150986,FALSE,1,TRUE,1,1,0.016609672691744015,0.3365200764818356,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8111,egp3_damian,2,1,1,49,49,TRUE,0.1484848484848485,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
2100,egp3_damian,1,2,2,189,191,TRUE,0.10505836575875487,FALSE,1,TRUE,2,NA,0.23190184049079754,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5272,egp3_damian,1,3,2,188,202,TRUE,0.012447858041448719,FALSE,1,TRUE,NA,2,NA,0.019041831256963435,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1164,egp3_damian,1,2,6,1608,1458,TRUE,0.07112526539278131,FALSE,1,TRUE,2,4,0.06386186103878307,0.08435238332917394,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1163,egp3_damian,1,1,3,271,279,TRUE,1,TRUE,1,TRUE,2,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
1400,egp3_damian,1,2,1,41,41,TRUE,0.04601571268237935,FALSE,1,TRUE,1,NA,0.04601571268237935,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1229,egp3_damian,2,1,1,37,36,TRUE,0.1712962962962963,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5400,egp3_damian,2,2,1,37,36,TRUE,1,TRUE,9.988901220865706e-4,FALSE,1,NA,1,NA,0.00225,NA,TRUE,NA,FALSE,NA,FALSE,muestra_insuficiente
5381,egp3_damian,2,2,7,2917,2975,TRUE,0.7903007315090761,TRUE,1,TRUE,2,5,0.2597809076682316,0.9013761467889908,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8110,egp3_damian,2,1,3,724,660,TRUE,0.5852869846402587,TRUE,0.41798606713109565,FALSE,1,2,0.3440366972477064,0.6368989205103042,0.08636363636363636,0.8354792560801144,FALSE,TRUE,FALSE,TRUE,FALSE,clasificaciones_discrepantes
5150,egp3_damian,1,1,2,840,879,TRUE,0.5069402534701267,TRUE,1,TRUE,1,1,0.3651903651903652,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
4136,egp3_damian,2,2,4,1159,1197,TRUE,0.607124148768989,TRUE,1,TRUE,4,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
8140,egp3_damian,2,3,2,632,653,TRUE,0.07210496292070735,FALSE,1,TRUE,1,1,0.09637561779242175,0.04195446405730366,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5320,egp3_damian,2,1,1,612,582,TRUE,0.11125249954553718,FALSE,1,TRUE,NA,1,NA,0.2514379622021364,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5521,egp3_damian,2,1,5,2377,2214,TRUE,0.015666398639653058,FALSE,1,TRUE,1,4,0.0030455606041999263,0.030286218277000114,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1201,egp3_damian,1,1,4,650,661,TRUE,0.24546827794561935,FALSE,1,TRUE,2,2,0.5440658049353702,0.10406232609905398,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
5205,egp3_damian,2,2,1,351,442,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
7130,egp3_damian,2,1,13,3335,3490,TRUE,0.05901610334454079,FALSE,1,TRUE,3,10,0.014652902868227796,0.1053469358222994,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8304,egp3_damian,1,1,2,396,403,TRUE,1,TRUE,1,TRUE,2,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
1167,egp3_damian,1,2,6,1615,1603,TRUE,0.5238404151800194,TRUE,1,TRUE,4,2,0.30740463724756917,0.6895761741122566,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1167,egp3_damian,1,1,9,1468,1511,TRUE,0.47615958481998055,FALSE,1,TRUE,5,4,0.6925953627524308,0.3104238258877434,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
8132,egp3_damian,3,3,8,1807,1940,TRUE,0.917258883248731,TRUE,1,TRUE,3,5,0.8394088669950739,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
6240,egp3_damian,2,3,2,805,821,TRUE,0.06594576882116818,FALSE,1,TRUE,2,NA,0.21167499342624244,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5250,egp3_damian,2,3,2,956,880,TRUE,0.10286206154508284,FALSE,1,TRUE,1,1,0.06479187314172448,0.35433715220949263,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1151,egp3_damian,1,2,1,342,347,TRUE,0.03463641887786105,FALSE,1,TRUE,NA,1,NA,0.07343783551642688,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5353,egp3_damian,2,3,4,1207,1223,TRUE,0.1654104426476634,FALSE,1,TRUE,1,3,0.1313929313929314,0.1821340964840556,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
4114,egp3_damian,3,3,2,3244,3284,TRUE,0.9634689634689635,TRUE,1,TRUE,2,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5224,egp3_damian,2,3,1,620,593,TRUE,0.06129510627780524,FALSE,1,TRUE,NA,1,NA,0.10476512335248395,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
4132,egp3_damian,3,2,2,623,639,TRUE,0.07999486389316898,FALSE,0.5878564857405704,TRUE,2,NA,0.11042183622828784,NA,0.5878564857405704,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
4116,egp3_damian,2,2,1,143,142,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5334,egp3_damian,2,3,3,861,881,TRUE,0.1790765391014975,FALSE,1,TRUE,NA,3,NA,0.30782981766178047,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5451,egp3_damian,3,3,4,2283,2408,TRUE,0.8787528868360277,TRUE,1,TRUE,2,2,0.8638132295719845,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
6229,egp3_damian,2,3,1,293,294,TRUE,0.17768344451182536,FALSE,1,TRUE,1,NA,0.3639751552795031,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1260,egp3_damian,2,2,3,1063,1025,TRUE,0.14003425108681333,FALSE,1,TRUE,NA,3,NA,0.5454079014879425,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
1172,egp3_damian,1,3,1,335,336,TRUE,0.003520608697479875,FALSE,1,TRUE,1,NA,0.005985670127039148,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8102,egp3_damian,1,2,1,546,547,TRUE,0.13875476493011435,FALSE,1,TRUE,1,NA,0.1810344827586207,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5502,egp3_damian,2,1,4,2764,2686,TRUE,0.08297808465926149,FALSE,1,TRUE,1,3,0.13069908814589665,0.05050199283588114,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5261,egp3_damian,2,1,1,94,117,TRUE,0.0028321783669780056,FALSE,1,TRUE,NA,1,NA,0.005724377321722185,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5269,egp3_damian,2,2,3,449,452,TRUE,0.19504778453518679,FALSE,1,TRUE,1,2,1,0.16191768430574402,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
5307,egp3_damian,2,2,8,1291,1312,TRUE,1,TRUE,1,TRUE,5,3,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5251,egp3_damian,2,1,1,270,336,TRUE,0.014088181581007045,FALSE,1,TRUE,1,NA,0.026165326097490067,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5481,egp3_damian,3,1,2,488,442,TRUE,0.022147590088045746,FALSE,1,TRUE,1,1,0.012295081967213115,0.028097248507788615,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1410,egp3_damian,1,1,2,199,199,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5353,egp3_damian,2,1,1,1524,1518,TRUE,0.2088529532684665,FALSE,1,TRUE,NA,1,NA,0.3115290269828291,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
7110,egp3_damian,1,3,2,1521,1504,TRUE,0.05775803144224197,FALSE,1,TRUE,NA,2,NA,0.10408540340792445,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6133,egp3_damian,1,2,9,2714,2635,TRUE,0.5430172068827531,TRUE,1,TRUE,4,5,0.2628936558649019,0.7616672604203776,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1412,egp3_damian,1,2,1,1356,1257,TRUE,0.07251724691159955,FALSE,1,TRUE,NA,1,NA,0.12611607142857142,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5310,egp3_damian,2,1,2,179,167,TRUE,0.03638951006302094,FALSE,1,TRUE,1,1,0.037012557832121616,0.03611274221961245,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6240,egp3_damian,2,1,2,1843,1815,TRUE,0.15097894650610305,FALSE,1,TRUE,NA,2,NA,0.21930033317467873,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5234,egp3_damian,2,2,2,158,146,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5249,egp3_damian,2,3,1,129,130,TRUE,0.7633136094674556,TRUE,1,TRUE,1,NA,0.7633136094674556,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1222,egp3_damian,1,3,2,262,266,TRUE,0.04558107167710508,FALSE,1,TRUE,1,1,0.08370044052863436,0.036202037719488406,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5150,egp3_damian,1,2,2,492,496,TRUE,0.29692214846107423,FALSE,1,TRUE,2,NA,0.3822843822843823,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1211,egp3_damian,2,1,1,93,94,TRUE,0.14903846153846154,FALSE,1,TRUE,NA,1,NA,0.2990353697749196,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
8312,egp3_damian,1,NA,1,89,89,TRUE,0.004068943446257944,FALSE,1,TRUE,1,NA,0.008890220757167116,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificacion_nueva_faltante
4116,egp3_damian,3,3,2,288,294,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
7100,egp3_damian,2,NA,1,128,129,TRUE,2.542219715311114e-4,FALSE,1,TRUE,1,NA,5.147777406887565e-4,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificacion_nueva_faltante
2127,egp3_damian,1,3,2,526,340,TRUE,0.03242110453648915,FALSE,1,TRUE,NA,2,NA,0.06598093326643252,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5304,egp3_damian,2,3,5,1377,1350,TRUE,0.21019691650129751,FALSE,1,TRUE,2,3,0.09556907037358818,0.33795997417688833,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
4112,egp3_damian,3,2,3,1298,1355,TRUE,0.10012341869793273,FALSE,0.6003544528134692,TRUE,2,1,0.14641744548286603,0.044730599796679094,0.6819610307982401,0.40540540540540543,FALSE,FALSE,TRUE,FALSE,FALSE,clasificaciones_discrepantes
4132,egp3_damian,2,2,2,445,448,TRUE,1,TRUE,0.41214351425942963,FALSE,2,NA,1,NA,0.41214351425942963,NA,TRUE,NA,FALSE,NA,FALSE,muestra_insuficiente
4136,egp3_damian,3,3,2,370,367,TRUE,1,TRUE,0.31968641114982577,FALSE,1,1,1,1,1,0.0811764705882353,TRUE,TRUE,TRUE,FALSE,FALSE,muestra_insuficiente
8101,egp3_damian,2,1,4,773,777,TRUE,0.39600409836065575,TRUE,1,TRUE,1,3,0.5683060109289617,0.3285816108339273,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5321,egp3_damian,2,1,1,214,225,TRUE,0.012552055839052143,FALSE,1,TRUE,1,NA,0.02246483308838967,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8123,egp3_damian,3,2,3,275,269,TRUE,0.012685086950505096,FALSE,1,TRUE,2,1,0.015025041736227046,0.011663353214049038,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
7121,egp3_damian,2,1,1,44,44,TRUE,0.001936108422071636,FALSE,1,TRUE,NA,1,NA,0.003730077992539844,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1290,egp3_damian,2,2,3,136,151,TRUE,0.4358974358974359,TRUE,1,TRUE,1,2,0.2,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5247,egp3_damian,1,2,3,3241,2944,TRUE,0.7226309921962096,TRUE,1,TRUE,1,2,0.06642066420664207,0.8679193899782135,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
