cmo,classification,old_value,new_value,n,w_pre,w_post,historical_target_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,accepted,reason,rule_id,family,scope,conceptual_basis
5210,alta_damian,0,0,13,2484,2443,TRUE,0.9394856278366112,TRUE,1,TRUE,6,7,1,0.8862019914651493,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0082,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5221,alta_damian,0,0,116,34299,34586,TRUE,1,TRUE,1,TRUE,61,55,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0083,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5222,alta_damian,0,0,274,68297,69336,TRUE,1,TRUE,1,TRUE,129,145,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0084,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5223,alta_damian,0,0,16,3070,3180,TRUE,1,TRUE,1,TRUE,6,10,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0085,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5224,alta_damian,0,0,35,9949,9736,TRUE,1,TRUE,1,TRUE,20,15,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0086,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5225,alta_damian,0,0,19,4229,3950,TRUE,1,TRUE,1,TRUE,10,9,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0087,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5227,alta_damian,0,0,70,21619,21534,TRUE,1,TRUE,1,TRUE,33,37,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0088,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5230,alta_damian,0,0,174,52056,52120,TRUE,0.9992705493914846,TRUE,1,TRUE,97,77,0.9987146094780638,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0089,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5230,alta_damian,1,1,21,8047,8045,TRUE,1,TRUE,0.9952987752072251,TRUE,5,16,1,1,0.953714981729598,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0090,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5231,alta_damian,0,0,41,15719,15454,TRUE,1,TRUE,1,TRUE,24,17,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0091,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5233,alta_damian,0,0,27,4323,4349,TRUE,0.9899244332493703,TRUE,1,TRUE,11,16,1,0.9848118743527787,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0092,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5240,alta_damian,0,0,25,8994,9000,TRUE,0.9706453701705159,TRUE,1,TRUE,15,10,0.9802023121387283,0.9424552429667519,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0093,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5241,alta_damian,0,0,84,23559,24673,TRUE,0.9815841006624724,TRUE,1,TRUE,38,46,0.9843355229914098,0.9788900799868063,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0094,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5242,alta_damian,0,0,124,31186,31497,TRUE,1,TRUE,1,TRUE,57,67,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0095,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5242,alta_damian,1,1,24,6636,6816,TRUE,1,TRUE,1,TRUE,10,14,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0096,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5244,alta_damian,0,0,26,5608,5986,TRUE,0.9819646296620557,TRUE,1,TRUE,15,11,0.9696075538506934,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0097,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5245,alta_damian,0,0,321,86228,87595,TRUE,0.937444282577026,TRUE,1,TRUE,163,158,0.9518976636008035,0.9221473806699935,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0098,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5245,alta_damian,1,1,58,18571,18531,TRUE,1,TRUE,0.75618215947115,TRUE,22,36,1,1,0.6928965863453815,0.786673116459064,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0099,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5246,alta_damian,0,0,163,46864,46819,TRUE,0.8085436759200152,TRUE,1,TRUE,81,82,0.8137620998441069,0.8038053854763315,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0100,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5248,alta_damian,0,0,112,33870,34114,TRUE,1,TRUE,1,TRUE,57,55,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0101,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5248,alta_damian,1,1,14,2715,2731,TRUE,1,TRUE,1,TRUE,7,7,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0102,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5251,alta_damian,0,0,45,14609,15341,TRUE,1,TRUE,1,TRUE,26,19,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0103,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5251,alta_damian,1,1,15,4556,4624,TRUE,1,TRUE,1,TRUE,10,5,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0104,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5260,alta_damian,0,0,455,136001,134987,TRUE,0.9931937516887821,TRUE,1,TRUE,237,218,0.9875875662573582,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0105,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5260,alta_damian,1,1,127,27704,27937,TRUE,1,TRUE,0.9678168087022795,TRUE,60,67,1,1,0.9257097161135546,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0106,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5261,alta_damian,0,0,131,30278,30330,TRUE,0.9969050441195838,TRUE,1,TRUE,61,70,1,0.9937132156233279,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0107,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5262,alta_damian,0,0,23,5025,4831,TRUE,1,TRUE,1,TRUE,9,14,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0108,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5264,alta_damian,0,0,13,1800,1786,TRUE,1,TRUE,1,TRUE,8,5,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0109,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5266,alta_damian,0,0,25,11577,11200,TRUE,1,TRUE,1,TRUE,11,14,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0110,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5267,alta_damian,0,0,153,36932,37301,TRUE,0.9206072238701797,TRUE,1,TRUE,77,76,0.8948277471758006,0.9501470981545868,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0111,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5270,alta_damian,0,0,209,51693,50886,TRUE,0.8349431451091872,TRUE,1,TRUE,84,125,0.7990461049284578,0.8595178493687419,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0112,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5271,alta_damian,1,1,47,14382,14150,TRUE,0.7859016393442623,TRUE,1,TRUE,22,25,0.8001545765706084,0.7719355187709618,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0113,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5272,alta_damian,1,1,29,9370,9666,TRUE,0.6204065417466729,TRUE,1,TRUE,12,17,0.6774378585086042,0.5901954826293933,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0114,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5280,alta_damian,0,0,70,25646,25811,TRUE,0.982643013142266,TRUE,1,TRUE,38,32,1,0.9533566721581549,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0115,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5281,alta_damian,0,0,38,6438,6142,TRUE,1,TRUE,1,TRUE,7,31,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0116,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5290,alta_damian,0,0,40,12397,12495,TRUE,0.8171511436292928,TRUE,0.9856432909994478,TRUE,18,22,0.9875756610385473,0.772689494680851,0.944647201946472,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0117,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5300,alta_damian,0,0,18,9187,9253,TRUE,1,TRUE,1,TRUE,8,10,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0118,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5302,alta_damian,0,0,55,15733,16057,TRUE,1,TRUE,1,TRUE,35,20,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0119,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5304,alta_damian,0,0,24,6551,6795,TRUE,1,TRUE,1,TRUE,14,10,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0120,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5306,alta_damian,0,0,30,9823,9827,TRUE,0.9971576489696478,TRUE,1,TRUE,12,18,0.9925886712546321,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0121,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5310,alta_damian,0,0,22,4740,4815,TRUE,0.9636104899369791,TRUE,1,TRUE,9,13,0.9629874421678783,0.9638872577803875,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0122,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5320,alta_damian,0,0,23,4889,4897,TRUE,0.8887475004544628,TRUE,1,TRUE,14,9,1,0.7485620377978636,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0123,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5321,alta_damian,0,0,34,16835,16914,TRUE,0.9874479441609478,TRUE,1,TRUE,20,14,0.9775351669116104,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0124,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5322,alta_damian,0,0,287,73227,73767,TRUE,1,TRUE,1,TRUE,144,143,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0125,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5323,alta_damian,0,0,168,24226,24426,TRUE,1,TRUE,1,TRUE,73,95,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0126,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5324,alta_damian,0,0,20,5089,5170,TRUE,1,TRUE,1,TRUE,12,8,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0127,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5330,alta_damian,0,0,22,4402,4214,TRUE,1,TRUE,1,TRUE,10,12,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0128,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5331,alta_damian,0,0,15,6680,6888,TRUE,1,TRUE,1,TRUE,6,9,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0129,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5332,alta_damian,0,0,17,5536,5453,TRUE,1,TRUE,1,TRUE,11,6,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0130,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5333,alta_damian,0,0,18,6690,6975,TRUE,1,TRUE,1,TRUE,11,7,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0131,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5334,alta_damian,0,0,16,4808,4900,TRUE,1,TRUE,1,TRUE,8,8,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0132,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5340,alta_damian,0,0,25,6089,6119,TRUE,0.9817800709448565,TRUE,1,TRUE,9,16,0.8974591651542649,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0133,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5342,alta_damian,0,0,43,12285,12383,TRUE,0.9806034482758621,TRUE,1,TRUE,24,19,1,0.9649401240802193,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0134,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5343,alta_damian,0,0,220,50831,50900,TRUE,0.954895551547941,TRUE,1,TRUE,106,114,0.946750076289289,0.9627998223275096,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0135,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5344,alta_damian,0,0,270,57872,58034,TRUE,0.9827302212637334,TRUE,1,TRUE,140,130,0.9895450012037005,0.9760834563263115,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0136,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5345,alta_damian,0,0,374,115451,119395,TRUE,0.9718015841617494,TRUE,1,TRUE,191,183,0.9768981356390165,0.9652952110840696,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0137,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5350,alta_damian,0,0,15,3517,3589,TRUE,1,TRUE,1,TRUE,10,5,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0138,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5353,alta_damian,0,0,14,5773,5765,TRUE,0.7911470467315335,TRUE,1,TRUE,6,8,1,0.6884709730171709,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0139,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5371,alta_damian,0,0,17,6130,6133,TRUE,1,TRUE,1,TRUE,5,12,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0140,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5380,alta_damian,0,0,41,12788,13021,TRUE,0.9690081079033114,TRUE,1,TRUE,19,22,0.972932005197055,0.9668959086140576,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0141,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5381,alta_damian,0,0,11,3437,3493,TRUE,0.9311839609861826,TRUE,1,TRUE,5,6,1,0.916775884665793,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0142,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5382,alta_damian,0,0,22,14274,15045,TRUE,0.9893948845913911,TRUE,1,TRUE,16,6,0.985188770571152,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0143,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5383,alta_damian,0,0,144,46212,45729,TRUE,0.9974099974099974,TRUE,1,TRUE,80,64,1,0.9936295588469501,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0144,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5390,alta_damian,0,0,12,3522,3596,TRUE,1,TRUE,1,TRUE,6,6,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0145,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5400,alta_damian,0,0,322,94301,94759,TRUE,0.9910668306165988,TRUE,1,TRUE,173,149,0.9842673949180717,0.9987673412671731,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0146,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5401,alta_damian,0,0,104,36051,36350,TRUE,0.9740880843015401,TRUE,1,TRUE,48,56,1,0.9529047782743211,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0147,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5410,alta_damian,0,0,18,2548,2559,TRUE,0.8949771689497716,TRUE,1,TRUE,7,11,1,0.8455578512396694,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0148,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5420,alta_damian,0,0,99,22658,23274,TRUE,1,TRUE,1,TRUE,51,48,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0149,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5421,alta_damian,0,0,30,7618,7724,TRUE,0.878358122910181,TRUE,1,TRUE,18,12,0.8176318063958513,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0150,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5430,alta_damian,0,0,71,18488,18765,TRUE,0.9937647817673618,TRUE,1,TRUE,24,47,1,0.9899861878453039,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0151,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5440,alta_damian,0,0,337,99968,98190,TRUE,0.9895470383275261,TRUE,1,TRUE,178,159,0.9903073940736639,0.9885312615612283,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0152,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5441,alta_damian,0,0,54,14648,14717,TRUE,0.8236617183985605,TRUE,1,TRUE,25,29,0.8554310440474869,0.7910158476798541,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0153,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5450,alta_damian,0,0,37,9207,9133,TRUE,0.988936627282492,TRUE,1,TRUE,20,17,0.9749330737405695,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0154,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
5460,alta_damian,0,0,823,260597,261358,TRUE,0.9952566271640206,TRUE,1,TRUE,403,420,0.9919271501052811,0.998475243360173,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_0155,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
